,AAPL,AAPL,AAPL,AAPL,AAPL,ADBE,ADBE,ADBE,ADBE,ADBE,CRM,CRM,CRM,CRM,CRM,CSCO,CSCO,CSCO,CSCO,CSCO,FTEC,FTEC,FTEC,FTEC,FTEC,INTC,INTC,INTC,INTC,INTC,MA,MA,MA,MA,MA,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,PYPL,PYPL,PYPL,PYPL,PYPL,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06 00:00:00-05:00,322.57,325.22,320.2648,325.21,23365266.0,366.16,368.25,363.01,367.47,1981899.0,186.83,187.56,184.24,186.72,2848352.0,48.65,48.82,48.22,48.69,8647879.0,78.82,79.13,78.44,79.13,368914.0,67.3,67.4,66.77,67.09,15009047.0,329.32,331.23,327.68,329.26,2804727.0,180.97,183.8199,180.059,183.64,24058973.0,252.14,254.25,248.88,254.25,5208915.0,120.4,120.6,119.47,119.92,3051186.0,203.05,204.63,202.475,203.05,6114246.0
2020-02-07 00:00:00-05:00,322.37,323.4,318.0,320.04,26686552.0,366.0,369.34,364.38,366.06,1779856.0,186.85,188.65,185.65,185.69,3005388.0,48.6,48.65,47.87,47.98,13843643.0,78.8,79.03,78.2211,78.38,447234.0,66.86,67.24,66.01,66.02,13079787.0,328.0,329.85,325.8656,326.95,2185513.0,182.845,185.63,182.48,183.95,26102395.0,252.23,253.53,250.572,251.68,4169812.0,119.6,119.67,118.41,118.89,2907131.0,201.98,203.83,201.09,202.69,5015730.0
2020-02-10 00:00:00-05:00,314.18,321.54,313.85,321.54,23748626.0,365.44,370.81,365.22,370.15,1958627.0,186.17,189.27,185.5618,189.07,3036813.0,47.99,48.89,47.88,48.89,14306629.0,78.01,79.42,77.9333,79.42,424074.0,65.56,66.4,65.44,66.4,13545828.0,325.62,330.27,325.51,330.27,3065366.0,183.58,188.84,183.25,188.74,28613696.0,252.32,263.0,252.3,262.99,11803883.0,118.56,120.15,118.5,120.06,3495282.0,201.97,206.13,201.86,205.99,5197302.0
2020-02-11 00:00:00-05:00,323.6,323.9,318.71,319.61,21422946.0,373.03,373.7,367.25,369.28,1768345.0,191.48,192.6,188.65,189.11,3903492.0,49.39,49.714,48.8646,49.15,22106456.0,80.07,80.1498,79.0,79.23,457686.0,66.83,67.71,66.57,67.41,13642134.0,335.0,335.52,329.66,330.91,2976370.0,190.65,190.7,183.5,184.44,50542643.0,267.32,272.5,264.83,267.91,15355617.0,120.57,121.0,118.4,118.85,4171801.0,207.5,207.67,203.64,203.98,5646045.0
2020-02-12 00:00:00-05:00,321.62,327.21,321.47,327.2,24425223.0,370.64,374.425,367.1538,374.3,1831368.0,189.71,190.52,186.77,189.34,4151527.0,49.43,50.28,49.4,49.9401,26593477.0,79.73,80.1,79.39,80.08,321858.0,67.6,68.09,67.31,67.46,12020447.0,330.82,334.45,329.22,334.09,2123352.0,185.58,185.85,181.85,184.72,41959355.0,270.01,272.8,268.4474,272.54,8752194.0,118.85,119.91,117.87,118.59,5225672.0,205.0,208.1481,205.0,207.43,6676566.0
2020-02-13 00:00:00-05:00,324.19,326.22,323.35,324.91,21088852.0,372.56,377.71,372.39,374.84,1600434.0,188.5,191.05,188.42,188.68,2669668.0,47.15,47.67,46.58,47.32,43970875.0,79.52,80.3092,79.37,79.9181,373574.0,66.99,67.65,66.739,67.46,9551596.0,332.31,337.83,332.128,335.93,2225264.0,183.08,186.23,182.872,183.76,32321759.0,270.21,273.48,269.11,270.81,9853380.0,118.04,121.1,117.8,120.51,5182946.0,206.62,208.4673,206.05,207.55,5445193.0
2020-02-14 00:00:00-05:00,324.74,325.98,322.85,324.94,17502899.0,376.28,379.83,375.85,379.67,1433048.0,189.35,190.25,188.1,189.8,3051625.0,47.16,47.22,46.48,46.97,24351768.0,80.12,80.4,79.875,80.27,271450.0,67.52,67.865,66.82,67.29,11073964.0,337.46,341.04,337.03,341.03,2189692.0,183.25,185.41,182.65,185.35,19699788.0,287.26,294.97,286.0,289.8,25030458.0,120.89,123.0,120.8,123.0,5130490.0,208.29,210.775,208.01,210.23,5698207.0
2020-02-18 00:00:00-05:00,315.36,319.75,314.61,319.0,34217504.0,380.2,382.59,378.59,378.89,1809595.0,190.95,191.5,188.92,191.07,3729828.0,46.82,46.85,46.29,46.575,15952353.0,79.67,80.0654,79.5,79.95,472509.0,66.66,66.69,65.88,66.14,11020057.0,341.62,343.1,340.39,341.24,3233869.0,185.605,187.7,184.34,187.22,25137072.0,285.6435,297.31,284.86,296.57,13874523.0,122.58,122.99,121.68,122.27,4590346.0,210.0,211.5,209.36,211.23,6378392.0
2020-02-19 00:00:00-05:00,320.0,324.57,320.0,323.62,19967302.0,383.83,385.0,381.48,383.27,2223083.0,192.0,193.92,191.8,192.87,3195907.0,46.69,46.81,45.9,46.3,23297591.0,80.43,80.99,80.39,80.84,325728.0,66.39,67.2,66.18,67.12,11006207.0,343.99,347.24,342.6349,344.56,2564976.0,188.06,188.18,186.47,187.28,23031417.0,301.38,315.41,301.38,314.71,16321763.0,122.63,124.45,122.3,123.91,3924840.0,212.52,214.17,211.715,213.31,5012672.0
2020-02-20 00:00:00-05:00,322.55,324.65,318.21,320.3,22475725.0,384.0,386.745,373.48,378.92,3436680.0,194.0,195.72,189.77,193.27,4801799.0,46.09,46.96,45.9,46.84,18596033.0,80.75,80.92,78.93,80.105,515583.0,67.04,67.2689,64.56,65.43,23297400.0,345.99,347.25,338.17,344.22,3418813.0,186.95,187.25,181.1,184.33,32176334.0,312.765,316.32,296.35,308.58,19044371.0,123.86,124.31,120.4,122.43,6306757.0,212.13,213.69,208.28,211.4,7801040.0
2020-02-21 00:00:00-05:00,318.62,320.45,310.5,313.03,29434253.0,378.02,378.34,368.75,372.93,2455055.0,191.84,192.04,186.72,189.48,4660333.0,46.73,46.85,46.05,46.29,17051620.0,79.64,79.6681,77.8,78.26,655886.0,65.18,65.25,64.04,64.32,15374098.0,342.55,343.89,335.61,339.78,4602207.0,183.17,183.5,177.25,178.56,44757149.0,304.22,305.11,290.66,294.1,18106123.0,121.72,121.85,118.53,119.5,5104468.0,209.9,210.14,207.42,208.81,7961350.0
2020-02-24 00:00:00-05:00,297.26,304.18,289.23,298.17,49427633.0,355.39,363.46,349.0,357.41,3321003.0,178.79,187.15,178.79,186.01,7213904.0,45.0,45.68,44.0,44.0,31350828.0,74.56,76.0874,73.75,75.1,1687272.0,61.75,62.77,61.32,61.74,22245575.0,317.51,329.34,313.84,324.67,6877614.0,167.77,174.55,163.23,170.88,61441188.0,270.19,281.8723,268.0,273.2,20046550.0,114.29,116.79,113.52,116.44,8850055.0,197.89,203.77,194.01,198.78,11456500.0
2020-02-25 00:00:00-05:00,300.95,302.53,286.13,288.08,52521891.0,361.0,363.97,346.28,347.87,3440994.0,188.47,189.98,179.43,181.61,8208030.0,44.09,44.21,42.07,42.72,41188370.0,75.71,76.0095,72.39,72.7321,1449753.0,62.1,62.28,59.46,59.72,29762432.0,321.34,323.23,300.76,303.17,11502269.0,174.2,174.84,167.6462,168.05,58615017.0,276.3035,278.79,257.96,262.05,25287667.0,115.67,116.415,109.33,109.66,12062779.0,198.79,199.89,187.72,188.64,16325806.0
2020-02-26 00:00:00-05:00,286.53,297.88,286.5,292.69,46094168.0,349.4,360.07,348.6,351.25,3151611.0,176.54,182.665,174.25,178.84,12469322.0,42.97,43.3775,41.94,42.17,34625673.0,72.9,74.5,72.4028,72.9,954656.0,60.11,60.82,59.27,59.65,22362889.0,302.0,307.89,297.89,298.0,8465346.0,169.71,173.26,168.21,170.16,49097842.0,262.06,275.45,262.0,267.59,17887340.0,109.81,112.63,108.6,109.15,9338868.0,189.72,193.5126,187.03,187.16,10855409.0
2020-02-27 00:00:00-05:00,281.1,286.0,272.96,273.04,72477356.0,340.0,352.2396,337.27,337.27,3295489.0,172.21,178.33,170.05,172.1,8802353.0,41.28,42.095,40.01,40.01,45715790.0,70.46,72.07,69.09,69.09,1570236.0,57.93,58.51,55.8,55.81,35348801.0,285.03,297.45,280.935,286.405,12387895.0,163.37,167.03,157.98,158.0,82876439.0,254.9,267.0,248.89,252.19,21315607.0,106.3,112.05,106.3,107.82,13637213.0,182.12,186.34,180.0,180.0,15354989.0
2020-02-28 00:00:00-05:00,257.26,278.41,256.37,274.64,96710951.0,324.42,345.46,324.0,345.46,5500842.0,164.99,171.77,163.12,170.4,10712353.0,38.7,40.55,38.35,39.94,71926161.0,66.42,70.1655,66.11,69.75,1661830.0,54.3,56.38,53.6,55.66,52024406.0,274.89,290.39,273.55,290.25,11014790.0,152.41,163.71,152.0,162.11,85148699.0,242.455,272.46,241.79,270.16,26353659.0,104.26,108.73,103.72,108.25,14455972.0,173.79,182.33,172.9835,182.02,18948078.0
2020-03-02 00:00:00-05:00,282.28,301.44,277.72,298.82,78891672.0,349.81,360.75,342.61,360.58,4414915.0,172.2,176.79,168.59,176.76,6601931.0,40.16,41.19,38.92,41.19,41203499.0,70.73,73.37,69.5,73.35,1247258.0,55.79,58.22,54.52,58.19,36442418.0,298.89,306.96,289.44,306.91,8576374.0,165.31,172.92,162.31,172.85,59743368.0,276.9,277.59,261.0,276.57,20608284.0,107.46,113.05,106.53,112.96,11873890.0,186.32,192.44,183.1,192.29,15031617.0
2020-03-03 00:00:00-05:00,303.67,304.0,285.8,289.31,74214898.0,361.76,364.95,344.04,348.34,3621019.0,178.41,178.42,167.09,169.26,6671846.0,41.26,41.9,39.71,40.02,44453237.0,73.76,74.24,69.93,70.62,1222345.0,58.03,59.02,55.4,55.96,43167487.0,314.59,314.59,290.83,292.0,7095263.0,173.8,175.0,162.26,164.38,62650846.0,278.6665,281.07,262.4601,265.64,15400379.0,112.82,114.56,108.26,109.72,9936255.0,193.2,194.04,184.5,185.63,11709473.0
2020-03-04 00:00:00-05:00,296.44,303.4,293.13,302.76,49969205.0,354.38,364.27,350.08,364.03,3197961.0,172.25,175.81,169.63,175.67,5195374.0,40.72,41.45,39.8,41.4,24308776.0,72.2,73.59,71.24,73.54,550322.0,57.01,58.71,56.16,58.69,22972836.0,299.11,302.8,292.7471,302.32,5654003.0,168.48,170.7,165.62,170.54,41535592.0,270.2,284.89,267.2,284.56,13898597.0,112.04,115.39,110.62,115.32,6908712.0,190.36,194.49,186.17,194.23,9246931.0
2020-03-05 00:00:00-05:00,295.52,299.55,291.41,292.92,42089988.0,355.06,360.45,347.19,350.99,2635628.0,172.57,173.75,168.1,169.53,4702515.0,40.17,40.51,39.29,39.57,35811919.0,71.66,72.9899,70.83,71.28,658899.0,57.06,58.66,56.61,56.95,24040937.0,295.71,298.71,288.24,290.5,5479624.0,166.1,170.87,165.69,166.24,55003134.0,276.5,283.2,271.5,273.29,16273708.0,112.03,114.9,111.24,112.18,6084628.0,191.24,191.92,185.64,186.84,8342717.0
2020-03-06 00:00:00-05:00,282.0,290.82,281.23,288.98,51462221.0,340.45,344.1599,326.6,336.77,4365072.0,165.67,167.57,158.54,164.08,8586924.0,38.0,39.95,37.8,39.64,41145157.0,69.0,70.17,67.86,69.7,999569.0,55.18,56.01,54.54,55.77,32356295.0,282.69,288.85,278.62,287.17,5986430.0,162.61,163.11,156.0,161.57,64129134.0,266.08,268.39,258.0,266.07,11648362.0,107.95,111.57,107.58,110.9,7396669.0,183.54,185.99,179.98,184.48,11147340.0
2020-03-09 00:00:00-04:00,263.75,278.09,263.0,266.09,131779754.0,311.68,322.44,305.33,305.7,9471068.0,151.7,157.71,150.64,151.19,8423452.0,36.9,39.56,36.29,37.94,56366124.0,64.33,67.1402,64.0,64.4,1642580.0,51.92,52.71,50.0,50.82,47008772.0,265.0,279.24,261.18,262.06,7404245.0,150.91,157.75,150.0,150.62,62771037.0,239.78,259.4,238.18,245.01,14199466.0,102.72,106.99,99.71,101.53,22321854.0,171.21,179.57,168.31,170.71,15232406.0
2020-03-10 00:00:00-04:00,277.14,286.44,269.37,285.69,65679929.0,318.98,332.94,309.31,332.53,5414277.0,157.23,161.47,151.0,161.36,9741364.0,39.2478,40.145,37.87,40.11,89476512.0,66.95,68.3764,64.6,68.3764,812948.0,52.76,54.0,50.43,53.97,61716254.0,276.42,280.87,262.86,280.27,7026185.0,158.04,161.03,152.58,161.03,56396588.0,256.57,261.08,245.99,261.08,13232029.0,105.3,109.74,103.17,109.74,10367387.0,179.47,182.61,171.8815,182.59,11923141.0
2020-03-11 00:00:00-04:00,277.39,281.22,271.86,275.3,58216000.0,324.32,326.357,309.0,315.46,4196316.0,157.68,159.62,150.15,154.63,8698873.0,39.03,39.16,36.37,37.03,116071218.0,66.54,67.0,64.2,65.14,641628.0,52.0,53.54,51.01,51.62,66051640.0,272.95,274.04,263.31,269.87,7415975.0,157.34,157.7,151.15,153.56,100064575.0,255.455,256.6,242.57,246.16,23260658.0,106.65,107.75,101.98,103.86,18527024.0,177.65,178.73,170.2,172.9,12742504.0
2020-03-12 00:00:00-04:00,255.94,270.0,248.0,248.0,96606887.0,290.41,310.13,283.0001,285.01,6452297.0,144.34,151.23,140.12,140.55,12018578.0,34.5,35.82,33.0,33.21,44985064.0,60.26,63.668,58.0,58.6948,1777180.0,47.99,50.091,45.37,45.525,44223134.0,244.53,262.485,240.93,244.43,13307516.0,145.3,153.47,138.58,138.76,81747972.0,225.46,236.119,215.8,216.035,18564487.0,96.28,104.78,94.5,96.9,36362382.0,158.5,172.0,157.0,159.86,24294383.0
2020-03-13 00:00:00-04:00,264.89,279.92,252.95,278.06,83319113.0,312.88,336.0,298.0001,335.5,8153357.0,149.47,149.5,135.32,147.78,11795083.0,35.18,37.68,33.33,37.64,43642573.0,62.23,65.27,59.2601,65.22,1270916.0,48.26,55.0,47.74,54.43,41345197.0,258.78,270.03,245.5,270.01,8474627.0,147.5,161.91,140.73,158.85,78011808.0,230.5,241.02,219.61,240.83,14272995.0,100.52,110.6,99.78,110.34,33694640.0,168.72,176.32,162.21,175.96,15200847.0
2020-03-16 00:00:00-04:00,241.95,259.08,240.0,241.47,74222204.0,288.3558,307.11,283.25,286.2,6574157.0,134.01,141.55,123.39,124.3,12297386.0,33.23,36.99,32.4001,33.7,78637590.0,57.58,61.31,56.1,56.1001,1217242.0,47.54,52.25,43.63,44.545,92695518.0,234.49,257.73,229.255,235.64,10309631.0,140.0,149.35,135.0,135.4144,155635716.0,211.35,226.1,194.0,196.59,33636520.0,95.91,103.155,91.23,92.17,28500454.0,151.14,165.31,147.98,152.005,19691426.0
2020-03-17 00:00:00-04:00,247.51,257.61,238.4,252.85,151273870.0,291.2,312.95,278.35,311.8,11207906.0,127.0,138.01,122.92,135.42,10742648.0,34.7,36.25,33.6,35.5,35833492.0,57.56,60.72,55.67,60.025,1577774.0,45.755,51.63,45.2,50.075,43094498.0,240.48,250.5,231.96,237.88,11048226.0,140.0,147.4998,135.0,146.57,72989148.0,200.91,220.86,191.0,217.26,19481679.0,94.5,101.08,90.52,97.87,16362135.0,155.75,163.7,149.25,157.89,19515443.0
2020-03-18 00:00:00-04:00,239.77,250.0,237.12,249.0,62337123.0,289.0,296.87,255.1314,295.48,6254383.0,125.54,133.42,115.29,132.23,9974675.0,33.76,37.71,33.31,37.14,45236486.0,56.25,58.67,54.365,57.65,1020620.0,46.71,50.05,45.2,48.77,38914145.0,222.34,229.0,213.22,227.92,8837748.0,138.0,146.0,135.02,142.13,66828849.0,199.61,209.94,180.6807,203.51,18607920.0,91.855,95.1,86.15,91.46,25724306.0,148.46,150.68,139.8,148.41,17617723.0
2020-03-19 00:00:00-04:00,247.385,252.84,242.61,244.78,61569852.0,291.77,318.705,281.1,307.5,5604943.0,131.59,144.0,128.86,139.45,9041176.0,37.05,39.32,36.15,37.69,103855130.0,56.91,59.84,55.5209,58.0,1077381.0,47.84,49.23,45.16,45.94,77562584.0,224.01,238.5,211.55,226.99,7780969.0,142.77,150.15,139.0,142.67,143007530.0,202.02,216.73,193.39,212.97,35249244.0,91.56,98.06,87.04,93.63,11119930.0,146.92,157.25,141.47,152.28,17337670.0
2020-03-20 00:00:00-04:00,247.18,251.83,228.0,228.74,83656772.0,312.92,324.8,293.77,294.98,7026482.0,140.42,146.2,134.6,139.72,10740452.0,38.27,38.47,35.4,35.6,44289570.0,59.04,59.67,55.1727,55.27,794621.0,46.51,49.42,45.47,45.79,95698270.0,236.02,236.02,210.0,210.86,9634669.0,146.01,147.1,135.86,136.77,79911281.0,219.0,230.32,205.13,205.71,19141769.0,95.64,96.23,86.21,86.68,13452002.0,154.82,158.26,145.67,146.6,17504736.0
2020-03-23 00:00:00-04:00,228.08,228.4997,212.61,223.43,77575565.0,296.67,312.49,287.78,307.75,5383345.0,138.76,143.72,134.11,140.52,11024068.0,35.51,35.96,33.74,34.6,33643639.0,55.06,56.18,53.0,54.76,1154627.0,46.13,50.49,45.9132,49.6,83776780.0,203.28,215.68,199.99,203.25,10167377.0,137.01,140.57,132.52,135.56,70948783.0,205.72,216.48,198.52,212.11,15256839.0,86.29,88.15,82.07,85.26,23066419.0,141.33,143.35,133.93,135.91,25112444.0
2020-03-24 00:00:00-04:00,236.36,247.69,234.3,246.88,64013339.0,322.96,326.99,301.59,310.58,5857942.0,144.63,154.14,143.176,153.45,9660517.0,36.405,38.68,35.54,38.61,40557591.0,58.15,60.46,58.0,60.42,949667.0,53.14,54.64,51.35,52.4,41888928.0,215.94,238.444,215.0,236.62,10445010.0,143.75,149.6,141.27,148.34,71620681.0,228.95,252.66,228.05,249.47,25936632.0,89.4,98.0,89.4,97.28,12323634.0,144.84,155.25,143.58,154.07,20415595.0
2020-03-25 00:00:00-04:00,250.82,258.25,244.3,245.465,67944382.0,308.0,317.65,298.13,305.79,4237660.0,152.67,158.0,146.96,147.07,9574810.0,38.65,39.95,37.5,37.67,73017006.0,61.1,63.28,59.32,60.4687,1066755.0,52.48,53.785,49.91,51.26,34819505.0,247.9,266.3,240.36,256.08,11335090.0,148.91,154.33,144.44,146.85,65917270.0,253.8,261.82,243.66,245.48,18461797.0,97.43,100.42,95.27,95.6,10438524.0,159.32,168.18,153.58,161.14,18596767.0
2020-03-26 00:00:00-04:00,246.52,258.68,246.36,258.48,54641901.0,308.8,324.43,305.69,322.67,3822119.0,148.3,155.08,147.73,154.45,6693168.0,37.97,40.92,37.3664,40.59,30258284.0,61.14,64.3722,61.14,64.283,1019963.0,51.74,55.95,51.66,55.61,31377030.0,257.9,265.81,252.62,261.95,7917749.0,148.4,156.66,148.37,156.11,53636552.0,253.94,262.22,250.0,257.24,15951423.0,96.89,100.93,95.635,100.62,15193860.0,162.08,169.53,161.79,168.33,14292906.0
2020-03-27 00:00:00-04:00,252.75,255.87,247.05,247.62,45641532.0,311.7,314.2872,300.63,305.69,3978018.0,150.63,151.45,144.91,145.94,7105316.0,39.21,40.15,38.41,38.8,48550090.0,62.46,63.37,61.2978,61.38,865767.0,53.42,54.64,52.065,52.35,25162095.0,250.24,256.07,244.7,247.13,6747641.0,151.75,154.89,149.2,149.61,48247560.0,250.5,263.1177,248.68,252.54,14589385.0,97.0,97.105,93.06,93.48,9511901.0,161.08,167.1,158.15,161.42,12987466.0
2020-03-30 00:00:00-04:00,250.74,255.52,249.4,254.79,37524398.0,308.89,322.97,308.01,318.89,3818049.0,147.72,153.0,146.56,149.85,6953148.0,39.45,40.485,38.96,40.32,23387603.0,61.88,63.92,61.88,63.765,655487.0,52.99,56.1,52.83,55.49,27006249.0,245.85,254.25,244.65,253.1762,5282749.0,152.44,160.6,150.01,160.3,113344210.0,255.36,265.96,253.59,265.625,28169730.0,95.5,98.2599,94.37,97.02,7752166.0,161.04,165.87,160.69,165.53,11729769.0
2020-03-31 00:00:00-04:00,255.6,262.49,252.0,254.3,41083385.0,316.41,326.3344,312.68,318.39,4228880.0,149.03,151.95,142.78,143.78,9147037.0,40.13,40.415,39.11,39.28,43148292.0,63.72,64.77,62.27,62.688,860343.0,55.06,55.795,53.22,54.13,64044196.0,252.46,253.42,241.08,241.54,7110970.0,159.44,164.78,156.56,157.64,66265405.0,267.2,275.3999,257.75,263.61,20115899.0,96.38,99.4314,94.87,95.82,15972228.0,166.43,168.19,160.54,160.97,14482340.0
2020-04-01 00:00:00-04:00,246.5,248.72,239.13,240.76,39826068.0,307.0,309.6105,298.32,301.21,3429773.0,138.32,139.06,133.1,134.05,7934850.0,38.17,38.86,37.8742,38.31,22367303.0,60.5,61.6689,59.16,59.7,692539.0,52.5,54.69,51.43,51.86,47328496.0,230.94,237.1,227.1,228.61,5812076.0,153.0,157.75,150.82,151.94,51267295.0,255.65,261.53,241.28,243.01,15516654.0,92.72,94.67,90.38,91.37,8392733.0,156.32,158.07,151.4162,153.18,10929315.0
2020-04-02 00:00:00-04:00,240.34,245.15,236.9,244.93,75974814.0,297.76,306.5,293.18,304.18,6337896.0,134.01,135.39,130.0362,134.38,6651514.0,37.84,39.945,37.47,39.79,47416218.0,59.35,60.95,59.09,60.82,464136.0,51.29,54.56,51.22,54.355,23408120.0,228.39,239.37,227.3535,238.82,5411958.0,151.86,155.48,150.36,155.26,44283455.0,244.24,256.0,242.31,255.57,15643824.0,91.1,94.6799,90.92,93.52,6089037.0,152.53,158.35,151.29,157.34,10635672.0
2020-04-03 00:00:00-04:00,242.8,245.7,238.9741,241.43,29119767.0,302.06,303.47,289.71,293.51,3482932.0,134.45,136.19,131.6608,134.3,4484114.0,39.82,40.29,38.54,39.08,25931123.0,60.55,61.2,59.1,59.74,292917.0,53.85,55.13,52.73,54.15,27536209.0,236.98,239.88,230.31,237.04,3623716.0,155.1,157.38,152.19,153.8201,36820781.0,254.05,255.63,238.39,243.91,15828854.0,92.79,92.95,89.88,92.39,9600646.0,155.56,157.72,150.6,151.85,10335900.0
2020-04-06 00:00:00-04:00,250.9,263.11,249.38,262.285,43802547.0,306.56,320.4,299.955,318.985,4534971.0,139.0,149.85,138.3,147.09,9548401.0,40.46,41.68,39.78,41.43,26095076.0,62.26,65.3302,62.09,64.96,1008422.0,56.63,58.77,56.12,58.43,51062824.0,252.0,267.11,250.0101,264.89,7653768.0,160.17,166.5,157.58,165.27,110309126.0,255.24,269.81,252.93,268.4,33654265.0,97.3,102.5,96.26,101.71,19203482.0,160.02,170.73,158.25,169.16,13021047.0
2020-04-07 00:00:00-04:00,270.8,271.7,259.0,259.385,47214898.0,327.41,328.32,306.3,308.93,4951118.0,150.33,150.8,144.51,145.04,7142495.0,42.66,42.74,40.59,40.64,25789938.0,67.39,67.39,64.39,64.39,1019139.0,59.94,61.49,58.21,58.39,32897100.0,281.61,282.87,258.48,259.35,7956709.0,169.59,170.0,163.26,163.49,113427660.0,277.3,278.25,257.3,258.95,36959406.0,105.255,106.23,99.9,100.28,18091930.0,177.76,178.7996,168.1,168.54,14110742.0
2020-04-08 00:00:00-04:00,263.1,267.37,261.23,266.04,35439096.0,313.88,317.72,308.2,317.2,3543589.0,147.67,152.16,145.0,151.11,6787116.0,41.17,42.2,40.865,41.74,37692946.0,65.4344,66.55,64.7241,66.2701,385250.0,59.23,59.51,57.91,59.0,22488514.0,260.54,271.88,258.91,270.69,4823347.0,165.67,166.64,163.5,165.11,42577360.0,265.0902,267.95,260.6,266.8,12186750.0,101.7,105.505,100.75,105.07,15752548.0,171.48,176.0,167.9303,174.84,8968316.0
2020-04-09 00:00:00-04:00,268.7,270.07,264.7,267.96,37508554.0,318.65,320.78,310.79,318.72,2926578.0,152.39,156.01,151.68,154.69,6258722.0,42.09,42.2,40.85,41.2,24736528.0,67.22,67.56,65.95,66.4241,822575.0,59.36,59.72,56.06,57.15,35778707.0,275.13,276.0,267.72,269.4262,5660417.0,166.36,167.37,163.33,165.19,45817799.0,272.0,272.92,260.42,262.87,12746520.0,105.63,108.7,104.78,105.84,17071736.0,176.27,177.19,172.85,173.57,10752013.0
2020-04-13 00:00:00-04:00,268.31,273.7,265.83,273.23,30530102.0,315.94,320.9,313.75,320.87,1648956.0,154.12,155.3147,149.995,152.5,4802668.0,41.04,41.46,40.53,41.21,16156408.0,66.23,66.59,65.191,66.5478,471352.0,56.57,58.77,56.57,58.74,41176080.0,268.2,268.7,255.75,263.34,5946181.0,164.35,165.57,162.3,165.51,74408746.0,260.67,270.2,257.0,269.9,18657338.0,104.85,106.29,102.34,106.0,6534784.0,172.26,172.32,166.15,168.99,10335290.0
2020-04-14 00:00:00-04:00,280.0,288.25,278.05,287.07,88126631.0,328.77,342.095,328.47,340.77,6845740.0,155.71,158.79,155.15,157.8,5523223.0,41.91,42.82,41.53,42.79,38215587.0,68.21,69.36,67.8199,69.2755,1249263.0,60.0378,60.9,59.51,60.67,41059286.0,269.88,275.64,269.2,270.72,5699015.0,169.0,173.75,168.0,173.7,92927769.0,275.0,285.32,273.8893,284.01,24796904.0,109.02,110.98,107.93,109.78,7209317.0,173.09,175.43,170.83,174.58,8628695.0
2020-04-15 00:00:00-04:00,282.4,286.33,280.63,284.45,54896950.0,335.34,339.2242,329.645,332.49,4801104.0,155.08,157.2728,154.0,155.73,3610693.0,42.2028,42.37,41.23,41.52,45547462.0,67.93,68.27,67.24,67.76,545454.0,59.74,59.83,58.385,58.86,51601621.0,260.51,262.95,255.62,257.14,8381347.0,171.2,173.57,169.24,171.94,105538921.0,277.2,284.1671,275.38,280.85,25049156.0,107.46,109.09,106.42,107.95,24167712.0,168.7,169.36,164.95,166.06,11112374.0
2020-04-16 00:00:00-04:00,287.38,288.1975,282.3502,286.72,103289014.0,339.71,345.515,336.035,342.73,10243375.0,157.0,158.0,154.25,157.06,3869433.0,41.76,41.79,40.68,41.51,63606734.0,68.62,68.7,67.4785,68.5071,452245.0,59.61,60.96,58.81,60.8,75409867.0,258.39,258.39,244.71,246.53,10794588.0,174.3,177.28,172.9,177.07,167649296.0,287.08,299.0,286.55,294.79,69824259.0,109.5,109.525,106.57,108.33,16788399.0,167.11,168.0,159.8,162.42,15672415.0
2020-04-17 00:00:00-04:00,284.69,286.945,276.86,282.74,189543675.0,350.091,350.38,340.5,344.15,11350686.0,160.0,163.26,157.63,162.61,6826410.0,42.25,42.64,41.74,42.49,71304735.0,69.8,69.81,68.56,69.55,722131.0,62.02,62.13,59.825,60.34,61017498.0,258.25,260.7,251.51,259.94,9654659.0,179.5,180.0,175.87,178.6,132389675.0,298.0,298.86,286.94,292.32,36928399.0,110.3,112.12,110.054,111.94,29160010.0,169.65,170.989,164.95,169.5,12983884.0
2020-04-20 00:00:00-04:00,277.95,281.68,276.85,276.85,86952157.0,340.79,348.5,338.75,344.89,6503526.0,160.75,164.31,160.52,162.77,3585132.0,41.92,43.29,41.79,42.525,61541380.0,68.69,69.53,68.4439,68.4439,510727.0,59.279,60.04,58.89,59.17,68986654.0,254.51,256.63,249.67,251.92,5149051.0,176.63,178.75,174.99,174.99,95940393.0,287.24,293.5,285.27,286.75,30589302.0,110.9,114.3,110.025,112.18,29504388.0,167.33,167.43,163.2,164.36,9068686.0
2020-04-21 00:00:00-04:00,276.28,277.25,265.43,268.36,120805673.0,340.9,342.763,325.21,329.02,9441698.0,160.0,160.09,148.0,150.48,12835003.0,41.83,41.99,40.41,40.54,80877891.0,67.67,67.6738,65.22,65.6292,761147.0,58.11,58.6,55.93,56.33,64007149.0,246.65,249.39,244.1,245.42,4823990.0,173.5,173.6699,166.1102,167.67,197600120.0,282.31,284.77,267.11,269.16,67507369.0,111.12,112.85,107.41,107.54,29397995.0,162.0,162.57,159.15,160.53,9605541.0
